gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NPages,NPcreated,weightIJ,NIJ,NDays,NActDays,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content
2,male,1,1,2,20230615214302,20270313233900,73,41,5,0.8398465133253434,58,39699,18281,38,48,32,7,70,12,38
1,unknown,1,0,2,20220719212348,20270217073449,52,5,15,0.9333351030885387,6,49498,25955,29,20,44,5,14,48,42
1,unknown,1,1,0,20210511033010,20211230234339,43,38,5,1.2126604102563074,60,720,269,20,2,34,10,7,33,4
2,female,2,3,0,20211127085552,20290926091440,38,34,9,0.6087079597436668,20,79800,61890,36,36,32,24,0,30,5
1,unknown,1,3,1,20200911014442,20230618040310,62,13,15,0.7932049554985496,43,29708,23338,29,62,28,5,40,46,17
0,female,3,0,2,20200410232122,20210701183249,79,4,1,1.1467474090166454,30,10291,5442,56,50,2,68,50,15,76
2,unknown,1,0,1,20200627002848,20240405183445,81,48,7,1.4514380836057659,91,39779,5241,25,72,71,14,60,23,78
2,female,3,0,2,20221009095009,20240808012938,51,13,5,0.9190832890103319,35,19799,5823,32,16,17,21,12,44,8
2,female,1,2,2,20210502133611,20260603140420,4,1,1,0.7539384479688437,25,50102,24350,0,1,1,0,2,4,2
2,male,1,0,1,20230406164004,20241026142334,94,18,8,1.324099879634225,4,10620,3177,11,71,22,28,42,29,2
2,male,1,2,0,20200712190342,20231031125831,69,41,14,0.5594588991817692,1,30319,29636,35,57,58,29,0,44,28
2,male,1,0,0,20210630210055,20280528150634,53,14,17,0.9995179279426298,69,69898,12294,16,20,38,50,30,23,38
0,female,1,2,2,20200331073204,20221108120941,51,12,0,0.6600171416887461,87,20778,16560,12,6,34,12,46,31,45
0,male,1,0,0,20230629031146,20250607023737,84,3,8,1.4231986690249046,81,19978,9897,7,41,52,41,64,41,30
1,male,1,2,0,20210713182740,20280702134918,67,3,10,0.6869696523185667,60,69989,63989,47,62,42,37,18,0,22
2,male,2,2,2,20210407080316,20280822221053,70,23,2,1.1675711516376412,75,70416,61334,44,29,60,46,39,0,8
2,unknown,1,2,1,20230417033619,20231231025000,79,11,12,0.7711955886233698,55,814,273,58,14,52,49,24,50,16
1,unknown,2,1,2,20240502121923,20250305185304,51,47,7,1.0055487670290313,76,9804,547,11,40,45,23,5,14,7
0,unknown,1,3,2,20201119121524,20231123161823,77,11,16,1.3775821851964527,95,30005,26481,50,77,4,22,55,43,19
2,female,3,2,0,20230503073324,20230917195014,3,1,15,0.6636513822695986,25,415,311,3,1,1,0,1,3,1
0,unknown,3,1,1,20200616215535,20280617141745,38,29,13,1.2486920167001414,7,80001,39848,30,18,26,16,3,10,33
1,male,3,3,0,20200302150849,20200930021404,41,46,19,1.100743199257573,4,628,499,10,15,22,0,8,0,38
1,female,2,0,2,20220414143534,20220815212215,34,13,0,1.3412372462416604,12,402,253,5,3,14,29,32,14,6
2,male,2,3,0,20220206065119,20260504000652,90,30,7,0.5392996556388155,62,40298,6666,15,39,59,32,14,13,75
1,unknown,1,2,2,20220118124151,20230617153419,32,5,10,1.4431486532691244,10,10500,1305,5,13,14,25,14,23,0
2,male,1,3,2,20210929023926,20260819210613,97,10,1,1.3223324590515184,24,49891,32464,9,8,42,76,1,57,56
1,male,2,3,0,20220912005511,20281231031100,80,42,0,1.2325054470126813,22,60320,23195,62,68,2,11,80,19,33
2,male,1,3,2,20210414215021,20210505144254,46,40,18,0.5940589054761494,57,91,88,10,21,13,9,12,38,28
2,female,3,3,0,20240421160210,20240812155710,19,6,19,1.4782446144476178,80,391,159,2,4,3,18,16,6,0
1,male,3,1,1,20220907152936,20230830042413,68,31,14,1.070191904492177,53,9923,680,27,0,41,65,43,47,45
1,unknown,2,2,3,20220329102451,20271024113841,27,1,15,1.1541040103816185,86,50696,4137,13,9,11,24,2,18,12
2,male,2,3,2,20220102165716,20230715200223,11,23,3,1.0534469290034212,16,10614,1303,1,9,11,11,3,9,1
2,male,2,0,1,20200105135525,20250704050111,74,43,17,1.2425301366060957,75,50599,21588,2,73,17,14,8,55,54
0,unknown,2,2,3,20230124020510,20260326102502,6,36,9,1.096610467216224,26,30203,18771,2,1,6,1,0,3,2
0,unknown,1,0,3,20211126194228,20220303094436,2,46,1,0.6881391860636511,88,9177,9118,1,2,0,0,2,2,0
2,female,3,2,3,20200503033418,20240606015808,97,34,17,0.7445957428099422,61,40103,9551,85,44,88,51,60,15,30
2,female,3,2,2,20221209091602,20230215072448,77,39,13,0.7544664552944137,42,9006,3937,36,18,57,63,40,59,74
0,female,2,1,3,20201217222227,20210125031229,80,42,5,0.8726853665576169,20,8908,5769,12,35,64,64,33,20,4
0,unknown,1,1,1,20230513124526,20230831115218,69,16,11,0.918303316900851,18,318,259,56,32,16,52,5,40,22
2,male,1,0,0,20221209045316,20270111194014,23,33,3,1.1254759976338775,36,48903,22701,19,15,13,6,13,5,21
1,female,3,3,1,20220118160703,20230417080958,58,27,2,1.2761914881561531,12,10299,5457,0,19,20,20,49,28,46
2,male,2,3,1,20210831092344,20221224025244,11,25,4,0.815555517947324,5,10393,5416,1,6,4,6,1,7,6
2,male,2,2,1,20230205200859,20260616065549,5,25,18,0.908074495044772,40,30411,28659,2,4,3,5,5,0,4
2,male,2,1,2,20210331140226,20221127103651,74,48,13,1.4275289740265507,46,10796,1028,16,67,38,4,33,4,58
2,male,1,0,1,20231229023259,20281018120023,86,26,5,1.185867926954964,42,49790,19753,36,23,58,16,18,22,73
2,unknown,1,2,0,20210121012639,20260115180525,39,10,1,1.1160549319219495,72,49995,43713,8,31,1,12,14,33,38
2,female,1,1,2,20210408213913,20240325110431,36,24,4,0.6899454068487572,88,29917,25904,3,26,24,5,0,3,33
0,male,3,3,1,20230921121537,20271030195216,46,43,2,1.4443855642783412,2,40110,30861,16,3,38,41,38,30,7
1,female,3,1,2,20211030075436,20230827221344,92,4,17,0.5635826238569304,99,19798,3062,56,13,30,13,22,47,37
1,unknown,1,1,1,20230321183412,20280116085323,77,26,13,0.7457323726769319,81,49795,18744,45,76,70,33,26,50,63
0,male,3,1,1,20200606041231,20230224114457,2,14,5,1.0354393670374535,60,29619,18277,1,1,1,2,1,0,1
2,male,2,1,2,20201003014858,20290428100624,16,13,1,0.7430474423271584,96,89426,38677,6,10,0,9,11,2,4
2,unknown,1,3,0,20200310142046,20270422163629,62,11,4,1.266885959404907,97,70113,15594,61,6,15,36,12,48,17
2,female,3,3,0,20210517133443,20281120093724,48,22,10,1.0896389950391354,64,70603,33274,34,8,27,6,43,9,43
2,male,2,2,1,20220623193843,20280524225832,87,29,10,1.2247201770498903,95,59902,12151,87,87,23,87,43,41,41
2,unknown,2,1,2,20240401200640,20250627143358,86,41,1,0.6328392105229727,84,10226,9398,83,26,84,1,37,24,33
0,male,1,0,3,20231203125615,20240820070520,11,24,4,1.1411234590219543,4,9617,9516,5,10,7,9,1,4,8
1,unknown,1,2,1,20230518183825,20280818100426,56,6,15,0.7028222578873009,86,50300,36662,14,54,29,50,54,55,49
2,unknown,1,1,3,20200606142220,20260305155441,29,1,16,1.1555610869333548,29,59700,25759,11,5,1,16,15,22,26
1,female,1,1,1,20200726052534,20290613112245,24,22,7,0.829148642034164,84,89888,10792,6,6,7,5,21,10,3
1,unknown,2,1,0,20200930221347,20220801112315,73,43,10,0.9392610516762725,35,19871,4,6,70,48,0,1,25,17
0,female,3,2,0,20241012063006,20290823223357,19,19,4,1.4881277571306888,57,49812,45551,0,7,12,17,4,14,13
2,female,2,3,0,20240203041216,20280809021212,1,33,17,1.351272078116029,76,40606,37716,1,0,0,1,1,1,0
1,male,2,3,2,20200706161004,20260904000255,78,16,5,0.7193113460385582,81,60198,32910,2,17,46,69,14,11,0
2,unknown,2,0,2,20210512142449,20241024053648,51,12,9,0.86676624689262,42,30512,17331,28,19,51,38,14,2,7
0,female,2,2,3,20230710054235,20240315025117,87,5,16,1.2087064314811395,48,9605,5470,78,72,34,59,86,86,50
0,male,3,1,0,20210330091321,20220607232244,17,47,6,1.1190587550244213,11,10278,4279,13,14,5,0,12,12,17
1,unknown,2,1,1,20200326065659,20240605052125,59,33,15,0.770634890234242,10,40279,55,25,3,1,56,22,10,21
